# CK2TITLE;EU4ID;Filename;Comment

## Caribbeans (off-map)
# India
## Bengal (off-map)
## Hindustan
### Bihar (off-map)
### Oudh

c_sripatha;519;519 - Dhundar;Sripatha - Dhundar
c_sripatha;519;519 - Dhundar;Duplicate to increase weight
c_vairata;519;519 - Dhundar;Vairata - Dhundar
c_mathura;519;519 - Dhundar;Mathura - Dhundar

c_mathura;520;520 - Mewat;Mathura - Mewat
c_tribandapura;520;520 - Mewat;Tribandapura - Mewat
c_vairata;520;520 - Mewat;Vairata - Mewat

c_vairata;2064;2064 - Shekhawati;Vairata - Shekhawati

### Malwa

c_mandapika;526;526 - Mandu;Mandapika - Mandu
c_asirgarh;526;526 - Mandu;Asirgarh - Mandu
c_dhara;526;526 - Mandu;Dhara - Mandu
c_ujjayini;526;526 - Mandu;Ujjayini - Mandu

c_burhanpur;527;527 - Khandesh;Burhanpur - Khandesh
c_thalner;527;527 - Khandesh;Thalner - Khandesh
c_asirgarh;527;527 - Khandesh;Asirgarh - Khandesh

c_chanderi;740;740 - Chanderi;Chanderi - Chanderi
c_vidisa;740;740 - Chanderi;Vidisa - Chanderi
c_damoh;740;740 - Chanderi;Damoh - Chanderi
c_candhoba;740;740 - Chanderi;Candhoba - Chanderi

#### Bhilsa (off-map)

c_dasapura;2093;2093 - Mandsaur;Dasapura - Mandsaur
c_sarangpur;2093;2093 - Mandsaur;Sarangpur - Mandsaur
c_ujjayini;2093;2093 - Mandsaur;Ujjayini - Mandsaur
c_dhara;2093;2093 - Mandsaur;Dhara - Mandsaur

### Gujarat

c_sarasvata_mandala;2053;2053 - Patan;Sarasvata Mandala - Patan
c_sarasvata_mandala;2053;2053 - Patan;Duplicate to increase weight
c_satyapura;2053;2053 - Patan;Satyapura - Patan

c_khetaka;2054;2054 - Ahmadabad;Khetaka - Ahmadabad
c_khetaka;2054;2054 - Ahmadabad;Duplicate to increase weight
c_sarasvata_mandala;2054;2054 - Ahmadabad;Sarasvata Mandala - Ahmadabad

c_mohadavasaka;2056;2056 - Rewa Kantha;Mohadavasaka - Rewakantha
c_dadhipadra;2056;2056 - Rewa Kantha;Dadhipadra - Rewakantha

### Saurashtra

c_kutch;503;503 - Kutch;Kutch - Kutch

c_bhumilka;515;515 - Girnar;Bhumilka - Girnar
c_somnath;515;515 - Girnar;Somnath - Girnar

c_vardhamana;521;521 - Kathiawar;Vardhamana - Kathiawar
c_vardhamana;521;521 - Kathiawar;Duplicate to increase weight
c_sarasvata_mandala;521;521 - Kathiawar;Sarasvata Mandala - Kathiawar

c_valabhi;2051;2051 - Bhavnagar;Valabhi - Bhavnagar
c_somnath;2051;2051 - Bhavnagar;Somnath - Bhavnagar

c_dvaraka;2052;2052 - Navanagar;Dvaraka - Navanagar
c_dhamalpur;2052;2052 - Navanagar;Dhamalpur - Navanagar

### Tapti

c_navasarika;516;516 - Baroda;Navasarika - Baroda
c_vadodara;516;516 - Baroda;Vadodara - Baroda

c_navasarika;517;517 - Surat;Navasarika - Surat

#### Baglana (off-map)
### Sindh

c_debul;504;504 - Thatta;Debul - Thatta

c_siwistan;505;505 - Sehwan;Siwistan - Sehwan
c_ranikot;505;505 - Sehwan;Ranikot - Sehwan
c_aror;505;505 - Sehwan;Aror - Sehwan
c_kandail;505;505 - Sehwan;Kandail - Sehwan

d_bhakkar;2072;2072 - Bhakkar;Duchy Bhakkar - Bhakkar
c_bhakkar;2072;2072 - Bhakkar;Bhakkar - Bhakkar
c_vijnot;2072;2072 - Bhakkar;Vijnot - Bhakkar
c_kandail;2072;2072 - Bhakkar;Kandail - Bhakkar
c_aror;2072;2072 - Bhakkar;Aror - Bhakkar

c_mansura;2088;2088 - Umarkot;Mansura - Umarkot
c_mansura;2088;2088 - Umarkot;Duplicate to increase weight
c_sonda;2088;2088 - Umarkot;Sonda - Umarkot
c_sonda;2088;2088 - Umarkot;Duplicate to increase weight
c_ludrava;2088;2088 - Umarkot;Ludrava - Umarkot

### Konkan

c_daman;529;529 - North Konkan;Daman - North Konkan

#### South Konkan (off-map)
#### Chaul (off-map)
## Deccan (off-map)
## Coromandel (off-map)
# East Indies (off-map)
# Oceania (off-map)
# China (off-map)
# Western Europe
## France
### Brittany

c_rennes;169;169 - Armor;Roazhon - Armor
c_porhoet;169;169 - Armor;Porhoët - Armor
c_penthievre;169;169 - Armor;Turnagoued - Armor
c_tregor;169;169 - Armor;Trégor - Armor

c_french_leon;170;170 - Finistere;Leon - Finistère
c_cornouaille;170;170 - Finistere;Gernev - Finistère

c_vannes;171;171 - Morbihan;Gwened - Morbihan
c_vannes;171;171 - Morbihan;Duplicate to increase weight
c_porhoet;171;171 - Morbihan;Porhoët - Morbihan

c_nantes;172;172 - Vendee;Naoned - Nantes

### Normandy

c_arques;167;167 - Caux;Rouen - Caux
c_evreux;167;167 - Caux;Évreux - Caux
c_vexin;167;167 - Caux;Vexin - Caux

d_normandy;168;168 - Normandie;Duchy Normandy - Normandie
c_evreux;168;168 - Normandie;Évreux - Normandie
c_bayeux;168;168 - Normandie;Bayeux - Normandie
c_coustance;168;168 - Normandie;Cherbourg - Normandie
c_avranches;168;168 - Normandie;Avranches - Normandie
c_mortain;168;168 - Normandie;Mortain - Normandie

d_alencon;1879;1879 - Alencon;Duchy Alençon - Alencon
c_alencon;1879;1879 - Alencon;Alençon - Alencon
c_perche;1879;1879 - Alencon;Perche - Alencon
c_maine;1879;1879 - Alencon;Maine - Alencon

### Provence

c_provence;201;201 - Provence;Provence - Provence
c_provence;201;201 - Provence;Duplicate to increase weight
c_arles;201;201 - Provence;Arle - Provence

c_venaissin;202;202 - Avignon;Venaissin - Avignon

c_forcalquier;2991;2991 - Draguignan;Auta Provença - Draguignan
c_gapencais;2991;2991 - Draguignan;Gapençais - Draguignan
c_provence;2991;2991 - Draguignan;Provence - Draguignan

### Guyenne

d_poitou;180;180 - Poitou;Duchy Poitou - Poitou
c_poitiers;180;180 - Poitou;Poitiers - Poitou
c_lusignan;180;180 - Poitou;Lusignan - Poitou
c_lusignan;180;180 - Poitou;Duplicate to increase weight
c_angouleme;180;180 - Poitou;Angoulême - Poitou
c_la_marche;180;180 - Poitou;La Marche - Poitou

c_perigord;194;194 - Bergerac;Périgord - Bergerac
c_perigord;194;194 - Bergerac;Duplicate to increase weight
c_angouleme;194;194 - Bergerac;Angoulême - Bergerac

c_saintonge;4111;4111 - Saintonge;Saintonge - Saintonge
c_aunis;4111;4111 - Saintonge;Aunis - Saintonge
c_thouars;4111;4111 - Saintonge;Thouars - Saintonge
c_angouleme;4111;4111 - Saintonge;Angoulême - Saintonge

c_quercy;4112;4112 - Cahors;Quercy - Cahors
c_quercy;4112;4112 - Cahors;Duplicate to increase weight
c_agen;4112;4112 - Cahors;Agen - Cahors

### Languedoc

d_toulouse;196;196 - Toulouse;Duchy Tolosa - Toulouse
c_toulouse;196;196 - Toulouse;Tolosa - Toulouse
c_toulouse;196;196 - Toulouse;Duplicate to increase weight
c_albi;196;196 - Toulouse;Albi - Toulouse
c_comminges;196;196 - Toulouse;Comminges - Toulouse
c_foix;196;196 - Toulouse;Fois - Toulouse
c_carcassonne;196;196 - Toulouse;Carcassona - Toulouse

c_montpellier;200;200 - Languedoc;Melguèlh - Languedoc
c_nimes;200;200 - Languedoc;Nimes - Languedoc
c_viviers;200;200 - Languedoc;Vivarés - Languedoc
c_gevaudan;200;200 - Languedoc;Gavaudan - Languedoc
c_velay;200;200 - Languedoc;Velay - Languedoc

c_narbonne;2753;2753 - Narbonne;Narbona - Narbonne
c_beziers;2753;2753 - Narbonne;Béziers - Narbonne

### Massif Central

c_bourbon;190;190 - Bourbon;Bourbon - Bourbon

d_limousin;195;195 - Limousin;Duchy Lemosin - Limousin
c_limousin;195;195 - Limousin;Limousin - Limousin
c_la_marche;195;195 - Limousin;La Marche - Limousin
c_ventadour;195;195 - Limousin;Ventadour - Limousin

c_rouergue;198;198 - Rouergue;Roergue - Rouergue
c_rouergue;198;198 - Rouergue;Duplicate to increase weight
c_milau;198;198 - Rouergue;Milau - Rouergue

d_auvergne;199;199 - Auvergne;Duchy Auvèrnhe - Auvergne
c_auvergne;199;199 - Auvergne;Auvèrnhe - Auvergne
c_carlades;199;199 - Auvergne;Carlat - Auvergne
c_dauphinedeauvergne;199;199 - Auvergne;Dauphin d'auvergne - Auvergne

### Savoy

c_lyon;203;203 - Lyonnais;Lyon - Lyonnais
c_forez;203;203 - Lyonnais;Forez - Lyonnais
c_forez;203;203 - Lyonnais;Duplicate to increase weight
c_velay;203;203 - Lyonnais;Velay - Lyonnais
c_dauphine_viennois;203;203 - Lyonnais;Viennois - Lyonnais

d_dauphine;204;204 - Dauphine;Duchy Dauphiné - Dauphiné
c_dauphine_viennois;204;204 - Dauphine;Viennois - Dauphiné
c_valentinois;204;204 - Dauphine;Valentinois - Dauphiné
c_graisivaudan;204;204 - Dauphine;Graisivaudan - Dauphiné
c_gapencais;204;204 - Dauphine;Gapençais - Dauphiné

d_savoie;205;205 - Savoie;Duchy Savoy - Savoie
c_savoie;205;205 - Savoie;Savoia - Savoie
c_savoie;205;205 - Savoie;Duplicate to increase weight
c_savoie;205;205 - Savoie;Duplicate to increase weight
c_bugey;205;205 - Savoie;Bresse - Savoie
c_bugey;205;205 - Savoie;Duplicate to increase weight
c_geneve;205;205 - Savoie;Genève - Savoie
c_geneve;205;205 - Savoie;Duplicate to increase weight
c_aosta;205;205 - Savoie;Aosta - Savoie
c_chablais;205;205 - Savoie;Chablais - Savoie

### Lorraine

d_barleduc;187;187 - Barrois;Duchy Bar - Barrois
c_bar;187;187 - Barrois;Bar - Barrois
c_verdun;187;187 - Barrois;Verdun - Barrois
c_pontamousson;187;187 - Barrois;Pont-á-Mousson - Barrois
c_saintois;187;187 - Barrois;Vaudémont - Barrois

c_metz;188;188 - Metz;Metz - Metz
c_metz;188;188 - Metz;Duplicate to increase weight
c_saarbrucken;188;188 - Metz;Saarbrücken - Metz

d_upper_lorraine;189;189 - Lothringen;Duchy Lothringen - Lothringen
c_lorraine;189;189 - Lothringen;Blâmont - Lothringen
c_saintois;189;189 - Lothringen;Vaudémont - Lothringen

### Picardy

d_artois;88;88 - Artois;Duchy Artois - Artois
c_artois;88;88 - Artois;Artois - Artois
c_artois;88;88 - Artois;Duplicate to increase weight
c_saintpol;88;88 - Artois;Saint- Pol - Artois

c_ponthieu;89;89 - Picardie;Ponthieu - Picardie
c_eu;89;89 - Picardie;Eu - Picardie
c_amiens;89;89 - Picardie;Amiens - Picardie
c_boulogne;89;89 - Picardie;Boulogne - Picardie

c_vermandois;182;182 - Vermandois;Vermandois - Vermandois
c_valois;182;182 - Vermandois;Valois - Vermandois
c_beauvais;182;182 - Vermandois;Beauvais - Vermandois
c_amiens;182;182 - Vermandois;Amiens - Vermandois

c_cambrai;1743;1743 - Cambray;Cambrai - Cambray

### Seine

c_ile_de_france;183;183 - Ile-de-France;Paris - Paris
c_ile_de_france;183;183 - Ile-de-France;Duplicate to increase weight
c_ile_de_france;183;183 - Ile-de-France;Duplicate to increase weight
c_ile_de_france;183;183 - Ile-de-France;Duplicate to increase weight
c_dreux;183;183 - Ile-de-France;Dreux - Paris
c_chartres;183;183 - Ile-de-France;Chartres - Paris
c_southvexin;183;183 - Ile-de-France;Vexin Français - Paris

c_sens;185;185 - Othe;Sens - Nemours
c_tonnerre;185;185 - Othe;Tonnerre - Nemours
c_champagne;185;185 - Othe;Troyes - Nemours
c_langres;185;185 - Othe;Langres - Nemours
c_gatinas;185;185 - Othe;Gâtinais - Nemours
c_auxerre;185;185 - Othe;Auxerre - Nemours

d_champagne;186;186 - Champagne;Duchy Champagne - Champagne
c_champagne;186;186 - Champagne;Troyes - Champagne
c_brie;186;186 - Champagne;Meaux - Champagne
c_reims;186;186 - Champagne;Reims - Champagne
c_vertus;186;186 - Champagne;Vertus - Champagne

### Loire

c_maine;177;177 - Maine;Maine - Maine
c_maine;177;177 - Maine;Duplicate to increase weight
c_anjou;177;177 - Maine;Anjou - Maine

d_anjou;178;178 - Anjou;Duchy Anjou - Anjou
c_anjou;178;178 - Anjou;Anjou - Anjou
c_anjou;178;178 - Anjou;Duplicate to increase weight
c_thouars;178;178 - Anjou;Thouars - Anjou
c_poitiers;178;178 - Anjou;Poitiers - Anjou

d_berry;179;179 - Berry;Duchy Berry - Berry
c_bourges;179;179 - Berry;Bourges - Berry
c_bourges;179;179 - Berry;Duplicate to increase weight
c_sancerre;179;179 - Berry;Sancerre - Berry

c_orleans;184;184 - Orleanais;Orléans - Orleanais
c_blois;184;184 - Orleanais;Blois - Orleanais
c_tourraine;184;184 - Orleanais;Tours - Orleanais
c_vendome;184;184 - Orleanais;Vendôme - Orleanais
c_chateaudun;184;184 - Orleanais;Chateaudun - Orleanais

### Burgundy

d_nevers;191;191 - Nevers;Duchy Nevers - Nevers
c_nevers;191;191 - Nevers;Nevers - Nevers
c_nevers;191;191 - Nevers;Duplicate to increase weight
c_auxerre;191;191 - Nevers;Auxerre - Nevers
c_auxois;191;191 - Nevers;Auxois - Nevers

d_burgundy;192;192 - Bourgogne;Duchy Bourgogne - Bourgogne
c_dijon;192;192 - Bourgogne;Dijon - Bourgogne
c_auxois;192;192 - Bourgogne;Auxois - Bourgogne
c_amous;192;192 - Bourgogne;Amous - Bourgogne
c_langres;192;192 - Bourgogne;Langres - Bourgogne

d_upper_burgundy;193;193 - Franche-Comte;Duchy Haute Bourgogne - Franche-Comté
c_varais;193;193 - Franche-Comte;Varais - Franche-Comté
c_portois;193;193 - Franche-Comte;Portois - Franche-Comté
c_montbeliard;193;193 - Franche-Comte;Montbéliard - Franche-Comté
c_besancon;193;193 - Franche-Comte;Besancon - Franche-Comté
c_neuchatel;193;193 - Franche-Comte;Neuchatel - Franche-Comté

c_charolais;1877;1877 - Charolais;Charolais - Charolais
c_charolais;1877;1877 - Charolais;Duplicate to increase weight
c_chalons;1877;1877 - Charolais;Chalons - Charolais
c_macon;1877;1877 - Charolais;Mâcon - Charolais
c_bugey;1877;1877 - Charolais;Bresse - Charolais

### Gascony

c_bordeaux;174;174 - Gascogne;Bordeaux - Bordeaux
c_bordeaux;174;174 - Gascogne;Duplicate to increase weight
c_albret;174;174 - Gascogne;Labrit - Bordeaux
c_agen;174;174 - Gascogne;Agen - Bordeaux

c_armagnac;175;175 - Armagnac;Armagnac - Armagnac
c_armagnac;175;175 - Armagnac;Duplicate to increase weight
c_agen;175;175 - Armagnac;Agen - Armagnac

c_bearn;176;176 - Bearn;Béarn - Béarn
c_bigorre;176;176 - Bearn;Bigorre - Béarn
c_comminges;176;176 - Bearn;Comminges - Béarn

## Iberia
### Aragon

d_aragon;211;211 - Pirineo;Duchy Aragón - Pirineo
c_alto_aragon;211;211 - Pirineo;Alto Aragón - Pirineo
c_sobrarbe;211;211 - Pirineo;Sobrarbe - Pirineo
c_ribagorza;211;211 - Pirineo;Ribagorza - Pirineo
c_huesca;211;211 - Pirineo;Huesca - Pirineo

d_zaragoza;214;214 - Aragon;Duchy Zaragoza - Zaragoza
c_zaragoza;214;214 - Aragon;Zaragoza - Zaragoza
c_zaragoza;214;214 - Aragon;Duplicate to increase weight
c_calatayud;214;214 - Aragon;Calatayud - Zaragoza
c_huesca;214;214 - Aragon;Huesca - Zaragoza

d_teruel;2990;2990 - Teruel;Duchy Teruel - Teruel
c_teruel;2990;2990 - Teruel;Teruel - Teruel
c_teruel;2990;2990 - Teruel;Duplicate to increase weight
c_albarracin;2990;2990 - Teruel;Albarracín - Teruel

### Catalonia

c_rosello;197;197 - Roussillon;Rosello - Roussillon

c_girona;212;212 - Girona;Girona - Girona
c_empuries;212;212 - Girona;Empuries - Girona

c_barcelona;213;213 - Barcelona;Barcelona - Barcelona
c_barcelona;213;213 - Barcelona;Duplicate to increase weight
c_barcelona;213;213 - Barcelona;Duplicate to increase weight
c_girona;213;213 - Barcelona;Girona - Barcelona
c_tarragona;213;213 - Barcelona;Tortosa - Barcelona

c_urgell;2987;2987 - Urgell;Urgell - Urgell
c_urgell;2987;2987 - Urgell;Duplicate to increase weight
c_lleida;2987;2987 - Urgell;Lleida - Urgell

### Valencia

d_valencia;220;220 - Valencia;Duchy Valencia - València
c_valencia;220;220 - Valencia;Valencia - València
c_castellon;220;220 - Valencia;Castellon - València

c_denia;1750;1750 - Alicante;Denia - Alicante
c_denia;1750;1750 - Alicante;Duplicate to increase weight
c_murcia;1750;1750 - Alicante;Murcia - Alicante

d_catalunya_nova;2988;2988 - Tarragona;Duchy Catalunya Nova - Tarragona
c_tarragona;2988;2988 - Tarragona;Tortosa - Tarragona
c_tarragona;2988;2988 - Tarragona;Duplicate to increase weight
c_caspe;2988;2988 - Tarragona;Caspe - Tarragona
c_lleida;2988;2988 - Tarragona;Lleida - Tarragona

### Lower Andalucia

d_sevilla;224;224 - Andalucia;Duchy Sevilla - Sevilla
c_sevilla;224;224 - Andalucia;Sevilla - Sevilla
c_sevilla;224;224 - Andalucia;Duplicate to increase weight
c_sevilla;224;224 - Andalucia;Duplicate to increase weight
c_niebla;224;224 - Andalucia;Niebla - Sevilla
c_niebla;224;224 - Andalucia;Duplicate to increase weight
c_cadiz;224;224 - Andalucia;Carmona - Sevilla

c_cordoba;225;225 - Cordoba;Cordoba - Córdoba

c_jaen;1748;1748 - La Mancha;Jaén - Jaén

c_algeciras;1749;1749 - Cadiz;Algeciras - Cadiz
c_algeciras;1749;1749 - Cadiz;Duplicate to increase weight
c_sevilla;1749;1749 - Cadiz;Sevilla - Cadiz

### Upper Andalucia

c_almeria;222;222 - Almeria;Almeria - Almería
c_almeria;222;222 - Almeria;Duplicate to increase weight
c_granada;222;222 - Almeria;Granada - Almería

d_granada;223;223 - Granada;Duchy Granada - Granada
c_granada;223;223 - Granada;Granada - Granada
c_malaga;223;223 - Granada;Malaga - Granada

c_algeciras;226;226 - Gibraltar;Algeciras - Gibraltar

### Castille

d_segovia;215;215 - Castilla La Vieja;Duchy Segovia - Castilla La Vieja
c_valladolid;215;215 - Castilla La Vieja;Valladolid - Castilla La Vieja
c_medina_del_campo;215;215 - Castilla La Vieja;Medina del Campo - Castilla La Vieja
c_segovia;215;215 - Castilla La Vieja;Segovia - Castilla La Vieja
c_avila;215;215 - Castilla La Vieja;Ávila - Castilla La Vieja

c_guadalajara;217;217 - Madrid;Guadalajara - Madrid
c_guadalajara;217;217 - Madrid;Duplicate to increase weight
c_guadalajara;217;217 - Madrid;Duplicate to increase weight
c_caceres;217;217 - Madrid;Talavera - Madrid
c_toledo;217;217 - Madrid;Toledo - Madrid

c_burgos;1746;1746 - Burgos;Burgos - Burgos
c_burgos;1746;1746 - Burgos;Duplicate to increase weight
c_palencia;1746;1746 - Burgos;Palencia - Burgos
c_palencia;1746;1746 - Burgos;Duplicate to increase weight
c_valladolid;1746;1746 - Burgos;Valladolid - Burgos

c_soria;2755;2755 - Soria;Soria - Soria
c_soria;2755;2755 - Soria;Duplicate to increase weight
